"gene_id","A1","A2","A3","tau1","tau2","tau3","tau4"
"ECB_02121","0.10502","0.80458","0.469804","0.348376","4.999999","5.935096","184.144619"
"ECB_02132","0.217958","0.000316","0.015518","0.037894","23.868826","23.892521","211.572969"
"ECB_02135","0.259364","0","0.963752","0.412316","8.087862","46.074796","154.626507"
"ECB_02136","0.996562","0.404946","0.438033","3.421685","5.050322","52.181524","99.949468"
"ECB_02139","0.068568","0.6468","0.445763","3.999997","12.297455","82.601912","221.264304"
"ECB_02141","1","0","0.604625","0.726215","9.703769","43.191214","184.822206"
"ECB_02144","0.675356","0.016142","0.419393","5.544315","10.592289","47.999931","160.877681"
"ECB_02149","0.122561","0.004191","0.59914","1.542779","4.999946","49.949705","134.111844"
"ECB_02150","0.085703","0.000286","0.529011","1.5e-05","19.65845","41.866368","147.258429"
"ECB_02156","0.418402","0.507052","0.740004","11.849474","82.905602","82.905702","82.905792"
"ECB_02157","0.917757","0","0.174413","4.699678","9.478025","9.478053","190.432998"
"ECB_02158","1","0.019829","0.314158","2.884432","11.665175","11.665449","206.729111"
"ECB_02159","0.163433","0.053485","0.791003","7.999355","21.307089","68.98725","80.032326"
"ECB_02160","0.890887","0.02658","0.078581","2.422837","11.349119","24.003747","180.255972"
"ECB_02164","0.136953","5e-06","0.954777","1.795255","5.032701","48.415826","166.068108"
"ECB_02165","0.040629","0.044026","0.934407","5.934102","19.412894","19.412932","189.759586"
"ECB_02166","3e-06","0.044663","0.858778","1.171614","16.181038","36.807325","150.575294"
"ECB_02167","0.001878","0.013262","0.500769","10.424556","16.638818","26.421617","165.558693"
"ECB_02168","0.001509","0.028943","0.635717","6.010893","8.326062","41.901339","167.999997"
"ECB_02172","0.565316","4e-06","0.894665","10.58812","34.095579","34.095581","271.129963"
"ECB_02174","0.058157","0.864337","0.408193","5.996754","6.049837","32.777822","106.316195"
"ECB_02176","0.357508","0.004325","0.225967","0.000802","16.746703","92.723253","92.769017"
"ECB_02179","0.025235","0","0.706189","0.030974","35.34981","48.126108","126.747824"
"ECB_02186","0.659895","0.360942","0.771617","8.000007","15.876435","24.00003","171.210453"
"ECB_02187","0.814571","0.003744","0.138319","12.091904","12.241618","24.001219","156.41033"
"ECB_02188","0.937726","0.011866","0.177236","0.561612","17.031603","19.756614","166.843312"
"ECB_02192","0.911999","0.540915","0.983212","2.365465","10.041181","10.041284","194.133139"
"ECB_02198","0.056286","0.000153","0.715575","4.252984","24.003921","24.003944","137.996846"
"ECB_02200","0.365311","0.103554","0.67068","7e-06","26.306619","34.10818","168.000034"
"ECB_02201","0.993167","0.165273","0.062762","5.596414","8.190154","33.122553","120.768795"
"ECB_02202","0.950274","0.040593","0.074357","6.000041","8.381929","23.735019","148.3422"
"ECB_02203","0.663711","0.052535","0.066073","6.000173","8.705614","47.445229","176.838654"
"ECB_02205","0.72016","0.05454","0.051053","0.009396","17.981947","87.947836","87.948974"
"ECB_02206","0.748887","0.016768","0.057818","7.378202","8.385486","19.178069","192.933209"
"ECB_02207","0.52732","0.02001","0.084853","23.637222","23.647605","23.666628","89.642682"
"ECB_02208","0.67927","0.045035","0.077033","2.999785","10.474335","19.543019","174.361618"
"ECB_02209","1","0.035733","0.050589","0.036714","10.336488","45.933088","144.217784"
"ECB_02210","0.91788","0.001291","0.158947","7.503924","8.268187","31.069485","166.678566"
"ECB_02211","0.940918","0.095485","0.127675","5.571338","9.023777","9.062931","192.087345"
"ECB_02212","0.918808","0","0.363705","1.01871","29.240986","58.355583","232.376944"
"ECB_02213","0.925588","0.205257","0.509783","3.999997","11.650448","11.650462","179.774495"
"ECB_02214","0.174401","0.480985","0.819057","5.994152","6.05773","24.029865","177.600578"
"ECB_02217","0.915725","0.091282","0.988765","3.689381","23.33343","42.657774","150.031108"
"ECB_02218","0.579382","0.306735","0.314595","5e-06","30.504541","30.866655","186.905781"
"ECB_02219","0.642062","0.247499","0.361201","8.000878","23.973346","24.757753","166.448717"
"ECB_02220","0.045593","0.60341","0.656039","6.507826","23.341433","23.341669","173.535035"
"ECB_02221","0.616954","0.334603","0.499301","2.852286","11.842694","105.235937","335.999717"
"ECB_02222","0.627093","0.06564","0.064344","2.99175","19.856282","41.592405","163.804379"
"ECB_02224","0.901903","0.13833","0.515872","1.445245","16.339641","23.9943","158.003061"
"ECB_02225","0.998035","0.078295","0.40767","3.088618","15.613812","15.614025","185.436527"
"ECB_02228","0.419828","0.627401","0.376688","5.926695","6.189082","167.682887","251.570789"
"ECB_02229","0.067567","0.458755","0.406297","20.848669","28.707221","37.539349","143.997705"
"ECB_02230","0.14246","0.318337","0.814738","5.5898","8.67296","30.070765","157.069047"
"ECB_02233","0.828757","0.058885","0.500366","8.016503","11.496253","11.496829","179.43437"
"ECB_02234","0.621118","0.01824","0.499734","5.018654","20.26654","20.277174","47.970079"
"ECB_02236","0.862662","2e-06","0.166309","4.158819","9.874989","24.463285","174.523246"
"ECB_02237","0.791596","0.080379","0.111541","6.00075","8.902878","29.728059","174.902585"
"ECB_02240","0.899894","0.369805","0.878534","3.999995","14.453648","70.449124","135.674821"
"ECB_02241","0.93785","0.386585","0.508363","5.492238","6.238854","36.241057","193.36158"
"ECB_02242","0.854219","5.8e-05","0.116398","6.000301","8.413214","40.157043","166.551908"
"ECB_02243","0.682937","0.04208","0.147909","6.00008","9.26319","10.579358","176.257989"
"ECB_02244","0.847111","8.4e-05","0.196328","3.008313","15.823454","15.992447","172.563655"
"ECB_02250","0.707951","0.166358","0.189692","6.284409","6.980662","24.000119","183.184367"
"ECB_02252","0.591681","4e-06","0.143523","6.000101","8.690949","31.956792","167.259085"
"ECB_02253","0.757803","0","0.12537","7.999896","8.000049","35.986574","165.994406"
"ECB_02254","0.943566","0.097788","0.197074","6.018908","9.127923","9.129671","193.975487"
"ECB_02256","0.222062","0.066729","0.676482","16.814608","23.293837","25.959672","85.976021"
"ECB_02261","0.869814","0.011726","0.504607","2.791941","2.827212","49.311632","164.006123"
"ECB_02262","0.055644","0.293004","0.921672","7.992308","8.120893","47.300489","116.099326"
"ECB_02263","0.0061","0.000279","0.873516","7.46253","7.495295","49.047011","156.556544"
"ECB_02264","0.042872","0.098033","0.384642","2.997744","7.921482","31.792272","161.481453"
"ECB_02268","0.182609","0.505301","0.360456","6.598428","7.993627","8.081782","122.322048"
"ECB_02272","0.835773","0.459381","0.515489","3.571904","7.511366","26.180764","168.000819"
"ECB_02273","0.018595","0.329111","0.382787","5.812624","12.845759","20.662199","167.843435"
"ECB_02274","0.101777","0.021183","0.613799","1.18529","57.353438","72.807796","167.430381"
"ECB_02276","0.54291","0.433097","0.46977","2.999805","6.653403","31.518609","149.093357"
"ECB_02277","0.014628","1.9e-05","0.61038","9.172356","13.631163","22.003049","168.308927"
"ECB_02280","0.62559","0.005402","0.73495","1.750131","9.127136","48.030306","162.170915"
"ECB_02283","0.237138","0","0.683533","5e-06","10.768774","32.101631","171.527709"
"ECB_02284","0.021089","0.000185","0.798614","14.4361","14.611074","23.413441","139.220236"
"ECB_02286","0.07825","9e-06","0.792916","6.118382","7.999369","48.162222","144.141533"
"ECB_02287","0.034782","0.732349","0.405689","4.986361","14.516163","16.502349","303.247006"
"ECB_02291","0.110476","0.835215","0.251607","3.185113","23.999998","27.025145","162.627342"
"ECB_02298","0.334515","0.389502","0.576719","7.288031","7.773606","62.609462","98.440388"
"ECB_02300","0.245555","0.734582","0.849621","5.151265","12.622318","23.999616","168.458554"
"ECB_02301","0.029711","0.383994","0.550839","5.475054","10.320254","17.5133","167.9994"
"ECB_02303","0.766375","0.113849","0.829997","16.270732","23.999149","29.572454","81.074405"
"ECB_02304","0.071764","0.244054","0.431498","5.283952","7.999781","27.895043","162.24428"
"ECB_02305","0.036764","0.140504","0.47175","2.7e-05","20.365595","28.625772","167.999154"
"ECB_02307","0.017847","0.003497","0.343952","1.624432","1.629458","29.711742","47.98"
"ECB_02310","0.647535","0.000473","0.24583","0.115425","17.946216","17.947518","216.805257"
"ECB_02313","0.736345","0.03317","0.996002","18.785109","24.842848","44.437816","335.999995"
"ECB_02314","0.558955","0.008681","0.053689","6.000001","9.338582","15.080345","169.880864"
"ECB_02315","0.672171","0.153821","0.334239","6.000005","8.58527","26.592705","165.027303"
"ECB_02316","0.806319","0.162916","0.290435","7.999092","8.001333","32.722709","181.23532"
"ECB_02318","0.760791","0.227211","0.694821","8.462812","15.645213","40.162297","167.794165"
"ECB_02319","0.41603","0","0.379797","6.000006","16.361654","24.843867","163.402358"
"ECB_02320","0.835102","9.5e-05","0.370325","7.999947","8.001847","8.775116","168.215605"
"ECB_02321","0.872976","0.013755","0.063378","7.99246","8.002391","44.176052","161.01656"
"ECB_02322","0.55194","0.009594","0.090958","6.065615","9.08415","34.791402","184.58312"
"ECB_02323","1","0.020614","0.048896","0.182681","23.771904","23.771927","165.863272"
"ECB_02324","0.534987","0.000144","0.1059","5.530243","9.001287","11.604837","335.997286"
"ECB_02325","0.861638","0.010032","0.108276","3.990878","12.308887","77.379191","128.253607"
"ECB_02327","0.673237","0.007106","0.461881","14.278078","14.296206","48.000488","164.442007"
"ECB_02331","0.999581","0.2163","0.874877","5.58119","9.645605","29.027627","185.316243"
"ECB_02333","0.8942","0","0.324203","6.000002","11.428811","27.349189","167.54024"
"ECB_02334","0.885388","0.219888","0.507796","8.336196","10.865911","28.737563","166.505312"
"ECB_02351","0.015357","0.000752","0.678748","0.002249","12.503704","61.008024","144.085437"
"ECB_02357","0.392245","0.151612","0.84933","2.752009","7.999999","34.277193","167.059521"
"ECB_02359","0.255413","0.608327","0.442381","5.965669","12.425611","25.133275","188.406671"
"ECB_02363","0.415287","0.513275","0.425158","10.118681","10.118762","10.118777","207.048348"
"ECB_02366","0.426122","0.251809","0.363213","6.000179","8.216577","33.859164","176.360169"
"ECB_02367","0.132552","0.493343","0.248252","4.831272","21.478491","23.310495","257.697926"
"ECB_02368","0.772391","0.017275","0.02286","6.05013","8.520921","29.130441","166.831312"
"ECB_02369","0.795531","0.071084","0.224486","5.522395","9.4285","34.502187","212.632478"
"ECB_02371","0.200103","0.799883","0.158136","8.526453","8.699376","13.152511","335.93472"
"ECB_02382","0.433451","0.000869","0.929245","11.393391","21.241824","47.98977","272.347347"
"ECB_02387","0.60725","0.006132","0.545741","5.912971","13.410156","47.726296","157.659927"
"ECB_02389","0.689301","1.1e-05","0.278721","4.999918","25.325865","47.505027","207.234414"
"ECB_02395","0.256209","0.006532","0.983468","2.443264","13.590208","47.988378","186.902125"
"ECB_02396","0.038992","0.098832","0.678429","7.841364","14.778045","31.758146","165.177949"
"ECB_02397","0.015134","1e-06","0.805405","17.497179","20.597504","20.652544","204.032921"
"ECB_02398","0.016335","0.127926","0.436148","6.624992","7.998293","15.480322","167.900273"
"ECB_02399","0.915101","0.003078","0.107723","0.564294","22.177271","22.188811","188.53723"
"ECB_02402","0.887134","0","0.115557","6.629625","8.643312","28.623298","167.250414"
"ECB_02403","0.785766","0.025418","0.128904","7.999993","8.000003","35.242868","160.312541"
"ECB_02404","0.949384","0.433756","0.222942","7.39","7.401263","24.000057","168.454517"
"ECB_02405","0.937537","0.021542","0.137863","4.642856","9.863577","42.38953","147.328666"
"ECB_02408","0.51394","0.526858","0.751836","9.116379","15.6201","15.81054","101.85802"
"ECB_02410","0.316376","2e-06","1.145346","19.844671","19.881262","19.881264","156.998887"
"ECB_02413","0.206815","0.321323","0.423051","6.117476","7.762708","48.11142","108.06633"
"ECB_02414","0.465171","0.009988","0.077224","5.732115","8.749264","9.196619","184.700812"
"ECB_02415","0.936023","0.022856","0.242894","6.000026","14.714066","37.622317","140.818868"
"ECB_02417","0.89408","0.03564","0.488304","5.999254","24.310694","71.575301","199.605702"
"ECB_02421","0.524151","0.265654","0.674311","7.999838","18.561428","47.710621","140.032937"
"ECB_02422","0.616073","0.106545","1.000031","18.434449","27.986222","111.961989","261.242315"
"ECB_02424","0.732645","0.170062","0.920868","3.978571","24.000003","24.005765","172.509015"
"ECB_02426","0.729596","0.00058","0.961888","2.864172","48.07775","67.207008","144.016772"
"ECB_02429","0.531112","0.16273","0.448685","18.816882","18.822896","18.8237","135.333319"
"ECB_02434","0.434041","0.007063","0.813167","2.326302","14.603546","52.79572","148.406355"
"ECB_02442","0.178674","0.103928","0.543878","12.049233","15.411518","29.42396","167.999082"
"ECB_02443","0.999993","0.012351","0.041425","0.400443","14.652793","21.625831","164.336866"
"ECB_02445","0.396192","0.885375","0.573023","4.439373","24.000001","25.771989","207.282551"
"ECB_02448","0.900501","0.157736","0.571159","4.828151","9.499512","47.999727","335.351609"
"ECB_02458","0.751389","0.146639","0.58231","4.999999","15.729851","48.000017","157.081458"
"ECB_02461","0.720535","0.125037","0.486095","3.993876","8.558956","8.593343","205.966309"
"ECB_02462","0.859605","0.023842","0.156878","23.995997","24.000148","42.124431","157.297283"
"ECB_02465","0.388195","0.094473","0.534616","4.999993","11.797862","31.117126","167.965732"
"ECB_02466","0.076319","0.193113","0.468437","1.896859","14.848564","139.088214","139.088936"
"ECB_02467","0.198504","0.203366","0.626948","10.597808","12.979682","26.981921","167.999887"
"ECB_02469","0.999996","0.004456","0.568587","0.388783","10.58995","55.750465","155.362927"
"ECB_02470","0.929809","0","0.194571","3.967637","12.365136","23.095229","161.662063"
"ECB_02472","0.264896","0.384288","0.353808","6.000005","6.905043","6.905496","160.810049"
"ECB_02473","0.999989","0.141518","0.262151","3.909559","4.008042","17.538261","139.210913"
"ECB_02474","0.58028","0.048987","0.172668","0.0024","15.488682","15.533002","189.602457"
"ECB_02475","0.988291","0.209721","0.330754","4.538208","9.516422","9.517144","92.679264"
"ECB_02481","0.438741","0.421919","0.49423","24.071711","38.116401","44.734234","90.685067"
"ECB_02482","0.276272","0.20569","0.420026","3.000287","3.000383","56.679243","172.452232"
"ECB_02483","0.517237","0.084155","0.141269","5.499925","9.338016","16.951972","172.849424"
"ECB_02484","0.750842","0.003375","0.604844","13.956974","21.975338","24.000737","156.230984"
"ECB_02485","0.931289","0.171283","0.350641","4.496358","10.011227","12.886026","191.644453"
"ECB_02487","0.973017","0.218289","0.600488","1.1e-05","3.145175","6.000092","211.425092"
"ECB_02488","0.895978","0.124848","0.278182","5.834527","8.692036","38.067634","164.613869"
"ECB_02490","0.958844","0.050903","0.161182","2.999995","7.682863","19.00919","168.000096"
"ECB_02491","9e-06","0.483084","0.183243","7.367431","14.474954","14.475376","238.37174"
"ECB_02494","0.357528","0.008678","0.494024","3.057999","11.589483","49.4951","152.815699"
"ECB_02495","0.869009","0.027915","0.060226","7.999896","8.000045","23.575655","177.898877"
"ECB_02496","0.896357","0.00326","0.070036","7.99979","8.000063","33.632353","147.77547"
"ECB_02497","0.947853","0.011867","0.05265","6.001937","8.597633","47.210975","124.477911"
"ECB_02499","0.77979","0.203668","0.839397","7.174905","19.382134","23.006993","167.999994"
"ECB_02500","1","0.143923","0.465115","4.4216","8.625273","40.559754","335.988822"
"ECB_02501","0.989837","0.312002","0.416391","5.843751","8.529467","29.573652","161.942432"
"ECB_02503","0.553271","0.159585","0.718583","0.164143","34.730557","71.213301","141.406972"
"ECB_02504","0.027407","0.10003","1.017766","2.199761","9.496121","44.340322","160.735476"
"ECB_02514","0.656548","1e-06","0.554621","0.035645","23.634565","48.038646","184.94729"
"ECB_02515","0.029255","0.425318","0.198558","6.000059","7.903362","12.659369","178.985076"
"ECB_02517","0.099735","0.094262","0.082265","7.665014","25.083312","25.083661","221.402582"
"ECB_02520","0.142516","0.445811","0.561744","6.67607","7.010221","32.438313","167.999826"
"ECB_02521","0.046807","0.655577","0.09207","6.000274","6.000288","6.00081","192.422848"
"ECB_02522","0.100625","0.01608","0.477329","11.629817","14.534662","51.413288","145.360172"
"ECB_02523","0.014753","0.14532","0.665412","7.994611","8.05046","21.270931","175.040604"
"ECB_02526","0.317578","0.006966","0.508668","2.999985","9.021709","32.891359","178.841938"
"ECB_02527","0.002269","0.155967","0.690945","1.1e-05","21.472969","33.411518","167.997744"
"ECB_02529","0.072678","0.241398","0.668004","17.186047","56.823096","61.293118","335.906392"
"ECB_02534","0.601568","2.7e-05","0.658259","4.073398","9.494015","48.651661","158.53241"
"ECB_02538","0.911555","0.005622","0.182718","4.674078","9.435323","69.192064","159.766313"
"ECB_02541","0.862224","0.435772","0.454427","6.000408","6.010343","6.011124","158.733781"
"ECB_02542","0.619107","0.188131","0.151247","8.00016","15.416295","21.875204","171.12374"
"ECB_02546","0.202519","0.453969","0.384057","5.997643","6.192026","24.653165","212.169884"
"ECB_02551","0.594008","0","0.464666","7.300802","8.145211","31.910694","172.831945"
"ECB_02552","0.124638","0.00699","0.409109","12.448991","42.353545","48.000581","48.047731"
"ECB_02558","0.204042","0.016471","0.3647","11.197846","11.198191","48.006336","97.943748"
"ECB_02559","0.022571","0","0.453468","4.5948","16.645664","17.115919","83.430306"
"ECB_02564","0.778961","0.013401","0.792066","11.866062","29.322206","77.705202","78.440937"
"ECB_02565","0.005963","0.176567","0.674775","7.716072","10.936585","24.249033","167.999946"
"ECB_02580","0.113526","0.413214","0.326239","7.999938","8.000015","27.077878","160.252306"
"ECB_02581","0.074634","0.292038","1.041647","5.554023","14.193808","46.148399","181.157913"
"ECB_02582","0.005701","0.125562","0.440739","6.388821","19.023797","20.399877","56.906947"
"ECB_02584","0.403487","1e-06","0.624018","9.0567","23.506455","23.506471","126.955518"
"ECB_02585","0.15798","0.416949","0.601889","5.511973","7.999993","32.269361","165.975715"
"ECB_02586","4.9e-05","0.001829","0.098062","13.801683","18.870927","18.944368","49.560626"
"ECB_02587","0.112817","0.008544","0.131031","2.999928","2.99997","24.813906","167.743344"
"ECB_02588","0.009504","0.002396","0.14991","10.265588","10.273322","62.875653","138.059251"
"ECB_02589","0.028518","0.010784","0.215226","6.587691","19.911234","20.285727","162.919044"
"ECB_02594","0.840349","0.124052","0.323122","8.000005","8.000143","27.972163","171.208655"
"ECB_02595","0.905711","0.007747","0.284815","8.006983","23.999352","24.007394","216.005261"
"ECB_02599","0.566037","0","0.070097","1.673573","23.999667","36.483579","172.216359"
"ECB_02600","0.747473","0.023754","0.049545","14.106202","16.970114","29.085695","161.449674"
"ECB_02601","0.851119","0.014839","0.034865","2.999909","13.975314","23.088852","200.770948"
"ECB_02606","0.807503","1.4e-05","0.926654","0.382252","12.826603","24.128379","159.56814"
"ECB_02607","0.976753","0.020481","0.049281","1.885041","10.423352","26.159371","174.385922"
"ECB_02608","0.618906","0","0.062501","6.000003","8.832159","18.218492","171.273347"
"ECB_02620","0.224495","0.577997","0.666238","7.239792","22.983053","82.45517","110.809802"
"ECB_02621","0.005307","0.087201","0.752434","0.499935","16.698041","29.831703","167.999496"
"ECB_02623","0.068941","0.005358","0.56812","8.115424","8.246053","57.502632","144.053831"
"ECB_02630","0.73672","0.241952","0.836979","8.02355","13.468912","13.468925","188.90093"
"ECB_02633","0.999998","0.160039","0.584411","0.252497","3.044016","27.763264","168.000003"
"ECB_02640","0.54723","0.179921","0.334189","23.542126","24.401909","51.799226","165.793656"
"ECB_02650","0.050098","0.085065","0.127558","5.999835","6.000164","10.183012","246.529866"
"ECB_02652","0.141272","0.051014","0.369662","6.821947","23.999996","24.000016","168.000009"
"ECB_02653","0.02374","0.049501","0.29279","2.594774","8.000012","22.654388","159.764359"
"ECB_02658","0.703563","0.913564","0.571275","5.993739","6","31.634959","192.643408"
"ECB_02662","0.322266","0.006806","0.544921","0.158784","48.434443","48.43683","187.031002"
"ECB_02666","0.173181","0.126884","0.281417","0.913754","23.999592","23.999593","163.167505"
"ECB_02667","0.858447","0.172462","0.202096","6.924552","8.419169","49.576303","154.800939"
"ECB_02668","0.788988","0.020516","0.186916","6.414741","9.055172","9.422986","139.24708"
"ECB_02669","0.964092","0.011457","0.370773","5.619821","10.090906","30.10619","162.343801"
"ECB_02674","0.288328","9.1e-05","0.091105","8.000054","15.879336","19.044529","171.425252"
"ECB_02675","0.968209","0","0.139646","6.652617","8.456528","17.914289","171.425623"
"ECB_02677","0.870614","0.139254","0.668506","0.304977","15.696824","17.059841","153.025878"
"ECB_02681","0.211647","0.147189","0.255883","13.243037","13.262047","44.893621","168.060878"
"ECB_02683","0.830666","0.672742","0.26927","6.491006","7.615376","33.206278","167.9988"
"ECB_02685","0.778555","0.246477","0.777367","16.395098","16.39594","16.397038","81.460158"
"ECB_02688","0.632674","0.425706","0.857243","4.999999","5","22.956016","164.383888"
"ECB_02693","0.722634","0.341063","0.816219","4.739167","4.739514","12.945134","169.816574"
"ECB_02694","0.032261","0.005251","0.574344","0.445177","23.933952","23.997583","159.932383"
"ECB_02696","0.260724","0.018307","0.550764","7.999991","8.000069","31.056521","113.343337"
"ECB_02698","0.489267","0.087049","0.708996","8.000037","23.992806","32.998993","156.178191"
"ECB_02701","0.200506","0.001373","0.488597","9.629188","48.000126","48.000165","138.549619"
"ECB_02706","0.302135","0.001807","0.008346","0.021502","8.103342","27.945663","122.802252"
"ECB_02707","0.168435","0.779318","0.466554","5.479339","14.427784","14.537988","206.233347"
"ECB_02709","0.05828","0.033923","0.12901","8.095803","8.27997","48.240189","160.607103"
"ECB_02710","0.010977","0.292715","0.389903","5.993273","6.051445","40.0772","139.943805"
"ECB_02714","0.002173","0.591284","0.439157","0.031784","14.166671","47.844313","47.875499"
"ECB_02718","0.071334","0.191546","0.58224","5.359344","9.356481","10.665549","127.640953"
"ECB_02720","0.123251","0.005514","0.825309","12.246446","21.217748","48.164878","151.844161"
"ECB_02721","0.143332","0.475804","0.687363","7.951888","8.334268","23.999893","167.999965"
"ECB_02722","0.826592","0.013494","0.171069","6.86726","8.540319","91.219057","290.308503"
"ECB_02723","0.792116","0.036576","0.208889","5.815847","8.533155","35.110182","162.901236"
"ECB_02730","0.775612","0.38533","0.685378","18.070284","23.989056","32.103707","162.659971"
"ECB_02734","0.780473","0.386774","0.08405","5.998987","6.000252","25.136428","164.393011"
"ECB_02735","0.604261","0.018284","0.043731","6.000009","9.156613","31.838214","169.82582"
"ECB_02736","0.790071","0.005811","0.022347","8e-06","9.187121","42.195031","159.25552"
"ECB_02737","0.999997","0.024428","0.123527","2.829608","8.868445","42.120724","142.863378"
"ECB_02738","0.895527","0","0.136858","7.267496","8.418438","31.463453","170.282682"
"ECB_02739","0.722488","0","0.212607","11.195432","11.195433","34.260133","162.775813"
"ECB_02742","0.704177","0.315053","0.66567","13.565913","42.66604","45.844056","156.919721"
"ECB_02743","0.043511","0.14548","0.667099","2.565533","59.00004","63.647431","133.946055"
"ECB_02744","0.947256","0.027345","0.072304","5.628241","8.911669","33.960633","177.88728"
"ECB_02747","0.537696","0.294972","0.55997","3","13.366222","28.235551","173.158076"
"ECB_02748","0.047748","0.032373","0.862126","10.145027","19.008266","46.55427","162.856903"
"ECB_02752","0.367432","0.046297","0.416111","23.999994","23.999994","47.605283","136.596655"
"ECB_02754","0.563357","0.001923","0.517461","8.000074","8.161847","34.88486","160.480744"
"ECB_02755","0.656964","0.117306","0.156016","3.136283","16.261308","68.03235","68.653487"
"ECB_02756","0.919092","0.057011","0.035868","0.136984","11.657997","11.658499","170.04962"
"ECB_02757","0.657784","0.135449","0.204586","5.190471","10.406264","28.630634","167.99991"
"ECB_02761","0.448215","0.005329","0.681211","1.893401","20.28987","66.190482","130.27579"
"ECB_02762","0.439178","0.018447","0.764078","0.013729","0.018968","50.921117","174.181303"
"ECB_02764","0.016099","0.014072","0.9375","10.002983","45.988864","46.620803","238.020481"
"ECB_02765","0.995397","0.145582","0.227507","1.160586","23.999808","24.005918","162.083725"
"ECB_02766","0.086689","0.404016","0.536563","6.000009","6.000036","35.924779","155.209157"
"ECB_02767","0.845157","0.17021","0.301143","7.99995","8.000022","27.249326","173.267866"
"ECB_02768","0.580716","0.731189","0.199614","8.000565","18.268906","45.866315","335.986296"
"ECB_02774","0.429374","3e-06","0.302222","0.014344","8.21986","28.772292","177.490106"
"ECB_02777","0.90419","0.221065","0.743726","5.924088","11.056622","29.494894","168.439876"
"ECB_02778","0.760754","0.068128","0.464632","6.616618","8.6101","81.180882","335.999659"
"ECB_02783","0.704463","0.140424","0.16168","2.999338","9.615065","53.879355","180.85101"
"ECB_02784","0.997789","0.000354","0.174102","5.094523","11.7548","40.493395","135.66175"
"ECB_02785","0.676998","0.000257","0.09583","11.309757","24.00009","30.773776","144.986096"
"ECB_02788","0.579965","0.007624","0.499354","9e-06","22.071517","48.000039","142.251581"
"ECB_02791","0.928639","0.000148","0.290794","7.999445","8.000499","29.15953","164.003434"
"ECB_02797","0.179559","0.409476","0.646814","6.194027","6.520545","49.468742","156.299565"
"ECB_02799","0.005609","0.102793","0.993885","25.039996","46.300956","46.971855","85.214506"
"ECB_02800","0.542882","0.029184","0.331175","7.999933","8.000326","40.077427","186.257379"
"ECB_02810","0.200319","0.013676","0.451307","7.998977","18.358198","42.654989","158.052141"
"ECB_02811","0.028331","0.202716","0.772543","3.464681","27.569398","127.747323","167.96782"
"ECB_02813","0.031562","0.000722","0.128095","0.70544","8.002963","64.79525","148.77"
"ECB_02815","0.692755","0.210248","0.192036","7.307779","7.997032","47.934873","147.571764"
"ECB_02816","0.544418","0.033386","0.102783","0.016009","24.000066","54.729718","108.423914"
"ECB_02817","0.753862","1e-06","0.016512","1.185318","24.051178","31.053157","167.037919"
"ECB_02818","0.772065","7e-06","0.016811","7.484601","8.128636","47.623461","172.208291"
"ECB_02820","0.495809","2.7e-05","0.069303","6","8.386632","27.785674","172.999725"
"ECB_02821","0.453008","0.006184","0.026888","7.999898","8.000075","42.582655","161.859606"
"ECB_02824","0.285681","0.000459","0.973834","5.950276","15.277016","48.320536","171.858575"
"ECB_02825","0.285011","1e-06","0.004195","0.652236","24.765603","26.713106","153.901537"
"ECB_02826","0.603249","0.000524","-0.010322","0.001383","10.257538","93.544652","94.742255"
"ECB_02827","0.247215","0","0.01291","7.806179","14.234877","25.308841","170.776451"
"ECB_02833","0.008469","0.00445","0.499441","32.370005","32.764236","47.996799","180.211751"
"ECB_02834","0.59846","3.7e-05","0.137374","0.199637","21.783578","22.235224","163.558126"
"ECB_02835","0.461256","4e-06","0.156638","15.861176","16.524275","49.303786","158.12015"
"ECB_02837","0.266808","0.000128","0.079871","6.001648","21.55581","21.555829","166.506617"
"ECB_02841","0.680067","0.041831","-0.085187","6.000392","8.025289","29.822213","213.692642"
"ECB_02843","0.034449","0.004582","0.09255","2.472811","48.425444","108.882083","154.897928"
"ECB_02844","0.032198","0.048487","0.095157","5.8e-05","28.469206","29.137568","179.561693"
"ECB_02845","1e-06","0.031865","0.109174","0.013765","1.438847","43.729582","260.689746"
"ECB_02846","0.001273","0.129744","0.130057","7.938135","7.999997","49.255376","168.816046"
"ECB_02847","0.006675","0.011439","0.135695","4.427184","16.982973","24.001847","189.855284"
"ECB_02848","0.005256","0.063503","0.149728","5.664817","8.000025","29.484075","169.015347"
"ECB_02849","0.071773","0.193637","0.15787","3.999968","4.000062","12.358764","191.279834"
"ECB_02853","0.082229","0.002108","0.59493","4.000932","4.00477","26.05082","47.860884"
"ECB_02854","0.075346","0.555067","0.767861","6.727425","9.764628","23.999433","173.273318"
"ECB_02863","0.2215","0.000115","0.935332","2.27827","12.519441","47.691512","155.411807"
"ECB_02864","0.660714","0.176816","0.606935","6.000058","39.684064","58.527301","152.282345"
"ECB_02870","0.151569","0.049443","0.905449","1.3e-05","14.65151","29.826079","167.999865"
"ECB_02871","0.072571","0.000706","1.251766","0.000586","31.01162","46.745892","101.285318"
"ECB_02872","0.024524","0","0.851455","7.994079","34.445131","62.533074","169.94865"
"ECB_02874","0.165178","0.0051","0.00877","0.178313","29.746205","29.746438","165.553513"
"ECB_02875","0.021025","0.686676","0.406999","6.000005","6.872612","25.758975","197.914648"
