"gene_id","A1","A2","A3","tau1","tau2","tau3","tau4"
"YP_003044645.1","0.92953","0.701561","0.814496","6.402176","8.919183","8.919422","240.106158"
"YP_003045649.1","0.911314","0.236726","0.153645","4.309858","9.636258","16.883212","167.994883"
"YP_003047407.1","0.15975","0.661972","0.114819","4.918611","5.793762","5.793786","177.345604"
"YP_003045044.1","0.850727","0.607281","0.732249","3.000003","10.751335","37.192681","175.58607"
"YP_003043397.1","0.797808","0.618585","0.477799","8.231087","13.935105","23.997913","173.614043"
"YP_003044562.1","0.738884","0.974321","0.879983","6.58893","11.57481","11.574818","172.307578"
"YP_003043702.1","0.869978","0.85688","0.971308","7.190579","21.933548","49.322757","127.165305"
"YP_003044275.1","0.652652","0.426188","0.607693","24.006436","24.033799","28.370178","94.604834"
"YP_003046379.1","0.390499","0.65625","0.84787","5.485568","8.340521","48.890608","187.817517"
"YP_003046159.1","0.999999","0.184652","0.381176","0.687902","37.583349","37.606006","140.628375"
"YP_003045113.1","0.676917","0.696685","0.74477","13.696373","14.432783","14.759985","186.809463"
"YP_003045656.1","0.388455","0.668112","0.963202","4.000003","10.606874","38.905123","168.584834"
"YP_003047278.1","0.80582","0.472457","0.424282","5.000001","8.098452","26.898261","173.764626"
"YP_003045608.1","0.898735","0.473097","0.65366","2.979334","8.632873","14.899973","197.578278"
"YP_003043315.1","0.924082","0.628779","0.699977","13.739808","15.574695","53.38758","96.925005"
"YP_003047422.1","0.939305","0.184302","0.097526","2.618602","20.107743","23.998341","179.768637"
"YP_003043460.1","0.816272","0.607464","0.79604","12.938345","23.416022","23.417162","167.999982"
"YP_003045890.1","0.001674","0.999894","0.885285","7.135151","14.882903","15.136465","45.904933"
"YP_003046397.1","0.022738","0.889799","0.954861","7.844455","15.761145","15.764964","121.694751"
"YP_003043961.1","0.839127","0.030002","-0.000519","5.188447","8.702068","19.494634","173.817731"
"YP_003043466.1","0.924701","0.879623","0.809563","7.690369","7.725722","25.951654","158.338777"
"YP_003047409.1","0.953407","0.19429","0.076091","2.985581","31.008182","49.71879","130.099845"
"YP_003045562.1","0.792483","0.928628","0.699968","8.001706","15.518871","48.228569","153.244297"
"YP_003047426.1","0.999999","0.683165","0.765494","1.660982","16.960551","24.884862","183.189556"
"YP_003045139.1","0.806826","0.522277","0.55654","5.534533","9.870279","35.070605","151.263511"
"YP_003044400.1","0.781242","0.414215","0.35411","5.881072","9.592817","24.000098","177.303083"
"YP_003044679.1","0.037828","0.548357","0.963601","9.557181","9.557746","26.098812","167.995271"
"YP_003046560.1","0.387481","0.648112","0.90924","5.999442","6.003676","6.003784","198.537902"
"YP_003045197.1","0.270467","0.769529","0.157104","1.298077","5.999995","6.000036","172.43971"
"YP_003043943.1","0.999994","0.720381","0.834828","2.479734","6.58327","40.585895","172.81853"
"YP_003046385.1","0.999995","0.701693","0.733928","2.70648","9.077037","29.411838","163.914195"
"YP_003043757.1","0.669342","1.6e-05","1.6e-05","1.303163","24.051214","27.155644","179.068817"
"YP_003045306.1","0.935493","0.493855","0.548248","5.000003","15.160037","15.533344","169.788574"
"YP_003045403.1","0.975151","0.781949","0.879958","6.000829","7.999701","35.052396","143.433869"
"YP_003047187.1","0.558127","0.423316","0.565917","6.000005","11.11378","11.113833","176.737816"
"YP_003046393.1","0.920046","0.345491","0.630287","4.946316","8.872467","8.891501","174.756707"
"YP_003046675.1","0.850183","0.887866","0.807309","2.393069","7.856041","24.000208","138.817014"
"YP_003043773.1","0.097077","0.505444","0.29982","5.999856","6.000403","6.000684","190.967622"
"YP_003043462.1","0.991527","0.044998","0.045315","4.796738","10.458918","28.866136","156.384151"
"YP_003046391.1","0.337836","0.863953","0.801196","3.708515","8.220097","48.036024","171.389757"
"YP_003047210.1","0.907886","0.749765","0.811976","2.999968","23.586924","23.586973","168.360431"
"YP_003044799.1","0.945297","0.121248","0.188083","5.596041","11.787038","26.586173","168.000084"
"YP_003044284.1","0.622258","0.831373","0.205409","3.985352","4.879123","4.99979","191.130163"
"YP_003047059.1","0.145932","0.827217","0.936833","5.996426","22.924597","27.646546","181.696947"
"YP_003046534.1","0.4213","0.725708","0.637897","8.01269","8.057605","58.535351","211.204562"
"YP_003047028.1","0.918091","0.722236","0.733761","10.069836","17.339064","48.065904","186.66682"
"YP_003043579.1","0.828734","0.302207","0.510157","5.999999","72.632182","75.055612","75.055625"
"YP_003043593.1","0.086641","0.936527","0.364216","20.301897","23.851121","23.999479","164.631745"
"YP_003047026.1","0.93893","0.604135","0.424387","3.220843","8.785881","42.994282","124.084254"
"YP_003047199.1","0.531856","0.985836","0.690724","0.065246","11.972177","17.214974","175.329588"
"YP_003047024.1","0.684444","0.781183","0.963409","4.760134","8.615936","89.522189","209.232978"
"YP_003046383.1","0.8347","0.916025","0.941431","5.801377","8.321677","29.264544","173.36905"
"YP_003045578.1","0.787031","0.361456","0.363696","6.265907","9.350957","29.244003","168.552464"
"YP_003045121.1","0.929169","0.624586","0.52586","8.004963","8.005033","28.195294","190.80613"
"YP_003045987.1","0.408763","0.897811","0.987819","3.369765","6.340664","41.922946","145.070936"
"YP_003047280.1","0.868344","0.84443","0.855663","48.005703","48.005994","48.376533","175.207453"
"YP_003045652.1","0.909873","0.690292","0.772166","4.456781","12.113347","20.138367","180.316873"
"YP_003045123.1","0.939414","0.912217","0.846374","5.999991","5.999995","20.036429","181.010317"
"YP_003043434.1","0.772853","0.681993","0.28285","12.91572","12.915779","13.008332","180.950121"
"YP_003044210.1","0.999799","0.000718","0.026074","3.582259","9.67996","23.799779","165.235744"
"YP_003043866.1","0.089519","0.794266","0.435276","7.971667","7.972266","23.996726","188.602032"
"YP_003045983.1","0.961348","0.594532","0.675288","4.837914","6.79129","56.121058","179.162953"
"YP_003044212.1","0.856388","0.642239","0.655722","6.958119","13.686624","29.777698","168.520465"
"YP_003046536.1","0.00365","0.96969","0.905648","7.509678","15.373552","21.331722","166.64502"
"YP_003045980.1","0.66222","0.967405","0.847957","6.000025","12.46125","30.655691","190.606274"
"YP_003044124.1","0.616459","0.879746","0.614305","4.985329","4.985334","24.704817","179.412561"
"YP_003044781.1","0.912562","0.940812","0.813602","29.782243","31.704099","35.066209","81.485547"
"YP_003046292.1","0.827949","0.858935","0.923411","9.9e-05","20.084813","39.747415","161.712401"
"YP_003047055.1","0.976101","0.846846","0.870586","5.198178","5.26899","38.220504","123.801062"
"YP_003043237.1","0.871361","0.96309","0.910775","4.217498","5.17652","8.004712","197.670513"
"YP_003046074.1","0.683791","0.469115","0.192344","41.017511","41.01789","41.756713","335.996218"
"YP_003046033.1","0.21751","0.855817","0.147827","7.817161","12.817864","14.229205","190.694667"
"YP_003044112.1","0.933579","0.140604","0.076404","20.008503","20.010872","41.317442","139.56409"
"YP_003047049.1","0.941638","0.120236","0.444914","3.501395","7.314713","48.002813","163.539686"
"YP_003044110.1","0.984222","0.881753","0.922141","2.999745","5.999986","28.330363","138.125023"
"YP_003043666.1","0.008438","0.581996","0.438472","3.999977","23.436699","24.253537","170.581561"
"YP_003046912.1","0.727801","0.687887","1.005617","8.000154","23.950707","23.951026","168.411653"
"YP_003045782.1","0.805968","0.288791","0.995642","31.561038","35.154851","36.049308","50.026048"
"YP_003045664.1","0.958697","0.903174","0.878115","5.615013","6.119605","24.675908","178.866782"
"YP_003044221.1","0.26225","0.717835","0.895683","5.006529","12.645479","47.556248","172.151196"
"YP_003047045.1","0.999366","0.67178","0.484677","1.832341","7.631163","48.010839","160.788384"
"YP_003044846.1","0.702926","0.43996","0.869004","15.976485","15.976497","16.100003","172.77654"
"YP_003045743.1","0.039345","0.918317","0.811471","6.883854","6.989915","22.801261","195.655042"
"YP_003045784.1","0.810669","0.690552","0.715696","8.756764","8.820303","18.315118","190.880408"
"YP_003047047.1","0.782541","0.930773","0.934396","2.558481","3.983163","40.282964","176.03503"
"YP_003045786.1","0.452124","0.919821","0.43497","3.999907","7.413719","18.269117","231.043675"
"YP_003044782.1","0.907067","0.750206","0.900812","13.603897","14.226958","18.301569","159.868876"
"YP_003044225.1","0.195361","0.985315","0.988848","7.723892","14.150102","27.420113","171.01615"
"YP_003046199.1","0.768036","0.872517","0.718384","7e-06","9.526981","25.606581","176.805024"
"YP_003047063.1","0.999857","0.736293","0.733259","3.804417","13.303577","19.438097","176.298453"
"YP_003045131.1","0.667546","0.374631","0.187378","8.91433","27.4529","34.188865","163.397067"
"YP_003044783.1","0.91797","0.995484","0.818176","8.150426","17.045608","28.85928","156.37615"
"YP_003043545.1","1","0.452728","0.27948","2.878071","5.761006","23.999567","188.954983"
"YP_003046294.1","0.756941","0.154409","0.35786","6.762575","32.852996","46.826672","218.653394"
"YP_003045497.1","0.970753","0.809045","0.927788","4.863122","8.343389","16.767384","119.348651"
"YP_003045696.1","0.584544","0.004362","0.000161","6.705593","8.540304","39.807048","158.27186"
"YP_003046760.1","0.662055","0.382972","0.72049","5.574116","8.365332","49.294722","224.634611"
"YP_003045828.1","0.819563","0.720776","0.874648","8.257995","12.217868","102.843681","117.376255"
"YP_003043563.1","1.9e-05","0.010342","0.636413","3.898674","3.950564","135.670864","167.171332"
"YP_003045489.1","0.774429","0.98021","0.833578","13.800789","23.999767","23.999858","157.772179"
"YP_003046982.1","0.509092","0.772945","0.718396","4.008477","4.999847","29.997436","172.448842"
"YP_003046980.1","0.123089","0.398404","0.904037","3.547893","7.664682","7.69943","234.239478"
"YP_003043862.1","0.765279","0.847862","0.829754","1.111183","23.087399","24.672034","140.598922"
"YP_003044013.1","0.835966","0.854651","0.951712","7.681841","7.999968","20.463658","187.190092"
"YP_003046811.1","0.803554","0.784943","0.759938","6.567175","7.999455","26.384048","173.438057"
"YP_003045668.1","0.934148","0.569972","0.742583","5.283824","8.911685","8.912868","194.447492"
"YP_003044881.1","0.967888","0.866749","0.935754","5.000156","6.374569","33.488871","174.303561"
"YP_003043789.1","0.960094","0.519851","0.416795","4.000003","6.631613","29.953728","181.397992"
"YP_003043864.1","0.904953","0.867284","0.981272","0.000331","26.134822","34.142712","158.851665"
"YP_003044684.1","0.711432","0.248857","0.296028","9.024547","18.780345","23.63019","167.999295"
"YP_003043608.1","0.691986","0.268364","0.853957","7.999989","8.000004","8.257201","204.998754"
"YP_003043378.1","0.597653","0.9149","0.982931","15.382538","23.974209","32.808167","167.99986"
"YP_003046473.1","2e-06","0.199042","0.491898","3.302504","3.358455","41.726743","163.330559"
"YP_003046317.1","0.215159","0.967846","0.660809","2.7e-05","8.653334","8.654415","184.353178"
"YP_003043374.1","0.551028","0.808589","0.175185","5.953049","7.999995","15.436402","222.727551"
"YP_003045304.1","0.979538","0.670372","0.460876","4.999931","5.000172","25.57744","179.871951"
"YP_003045684.1","0.978042","0.507638","0.685165","3.000013","8.969057","8.99143","177.319292"
"YP_003044144.1","0.674563","0.202112","0.209972","0.06038","36.380121","99.558772","99.560668"
"YP_003043799.1","0.657723","0.622237","0.281156","0.000148","23.999875","41.865739","196.645583"
"YP_003046239.1","0.938282","0.748015","0.63105","4.996124","8.203493","15.722622","196.469307"
"YP_003045654.1","0.921428","0.810245","0.537978","3.934906","7.986143","8.948284","196.049269"
"YP_003046998.1","0.861142","0.730639","0.546883","0.000144","11.80712","35.997768","179.395264"
"YP_003044146.1","0.904395","0.333444","0.461434","7.568106","25.543619","30.130643","294.231637"
"YP_003046924.1","0.05754","0.928852","0.938011","1.3e-05","4.291958","39.015751","160.948195"
"YP_003045674.1","0.714133","0.853151","0.914636","0.007447","7.328489","28.408112","177.485447"
"YP_003044561.1","0.513515","0.937899","0.759667","0.093374","32.715289","128.195958","224.889873"
"YP_003045015.1","0.234146","0.856678","0.905739","2.997829","14.751066","32.716624","165.731571"
"YP_003044015.1","0.661699","0.737929","0.926511","6.005432","6.024631","44.585803","156.19975"
"YP_003043340.1","0.794855","0.648814","0.943393","7.379382","10.143972","23.999971","173.425732"
"YP_003044130.1","0.787869","0.584545","0.514597","8.000122","16.614436","31.425117","166.189498"
"YP_003046254.1","0.892544","0.766302","0.778114","8.200972","10.155122","29.743281","168.162275"
"YP_003047164.1","0.943905","0.742831","0.741442","5.930484","7.442488","14.387382","171.465457"
"YP_003043346.1","0.977683","0.768768","0.761288","4.999992","9.01456","17.139815","153.09298"
"YP_003044264.1","0.7561","0.590197","0.685801","6.878036","6.878243","23.237398","167.365247"
"YP_003046298.1","0.617913","0.993405","0.544451","13.967659","18.870086","121.55098","204.242623"
"YP_003044401.1","0.785932","0.878144","0.71065","3.000613","8.923981","8.923988","188.262891"
"YP_003045639.1","0.977309","0.906404","0.91067","0.163458","10.878736","25.311288","169.029227"
"YP_003044905.1","0.261575","0.179243","0.714011","1e-06","3.228302","5.999994","163.097985"
"YP_003044653.1","0.009973","0.622871","0.918976","5.000002","17.363328","31.331625","185.86626"
"YP_003043797.1","0.162534","0.895232","0.85702","7.164923","14.404554","14.49247","180.249284"
"YP_003044520.1","0.211608","0.742478","0.999541","7.589407","9.961334","32.458375","220.908681"
"YP_003045549.1","0.645328","0.823252","0.707736","23.999868","23.999893","29.69095","34.143315"
"YP_003043417.1","0.688004","0.952141","0.731222","12.774503","12.774656","14.778849","163.639808"
"YP_003045516.1","0.798762","0.919773","0.986868","3.971399","38.917303","38.918449","103.094105"
"YP_003046671.1","0.653124","0.701965","0.718027","8.260058","20.683197","30.33683","167.981955"
"YP_003044510.1","0.835758","0.399617","0.997228","7.283178","30.409602","32.199815","161.491374"
"YP_003046623.1","0.012756","0.492125","0.964713","7.523104","17.818615","62.87093","335.999917"
"YP_003045799.1","0.652129","0.570678","0.918814","3.016313","5.410761","30.411833","159.080397"
"YP_003044943.1","0.449672","0.179298","-4.1e-05","10.015567","26.308448","38.663995","133.648592"
"YP_003045848.1","0.293048","0.010194","0.757968","0.000225","4.999591","13.509963","177.067673"
"YP_003043614.1","0.701882","0.856219","0.884286","0.014354","9.400163","21.608752","317.519761"
"YP_003044979.1","0.928044","0.504763","0.595805","4.301617","12.532311","12.532724","254.075785"
"YP_003044832.1","0.921275","0","0.002312","1.350726","24.019043","24.480636","167.676658"
"YP_003043405.1","0.652394","0.956589","0.203234","5.999986","6.000004","29.45798","198.161342"
"YP_003045838.1","0.042403","0.696631","0.998682","5.471415","16.514048","25.251057","195.281269"
"YP_003046651.1","0.685014","0.552714","0.348936","8.161439","29.681012","29.681071","144.555231"
"YP_003046280.1","0.628995","0.922417","0.946783","2.997095","14.20067","29.508205","159.917973"
"YP_003044005.1","1","0.595725","0.830864","2.365082","11.214295","30.692286","207.738984"
"YP_003045039.1","0.978453","0.306228","0.430829","1.558033","10.891731","30.991848","167.893717"
"YP_003043290.1","0.839901","0.618215","0.640438","7.108418","8.306354","50.233133","161.327317"
"YP_003043850.1","0.983457","0.844245","0.89026","5.974268","6.007683","22.468271","200.072219"
"YP_003045023.1","0.533555","0.387848","0.97083","10.297672","11.48124","11.481251","190.235743"
"YP_003044007.1","0.952864","0.707821","0.914644","2.666633","9.08293","95.014159","95.016808"
"YP_003043630.1","0.999059","0.535087","0.633603","3.000007","3.000036","26.310202","169.102827"
"YP_003044454.1","0.608969","0.99065","0.960343","5","13.144126","24.267256","174.348588"
"YP_003045025.1","0.215742","0.855417","0.806117","6.257709","8.248781","11.029201","44.105413"
"YP_003044328.1","0.916587","0.563659","0.764796","5.02","11.703183","49.502949","168.777144"
"YP_003045945.1","0.822604","0.841682","0.893166","8.427812","23.868596","23.994108","171.314168"
"YP_003046344.1","0.961615","0.761464","0.646618","5e-06","29.775884","43.703105","182.724543"
"YP_003045029.1","0.777127","0.370532","0.796339","6.029585","37.443556","37.443556","166.555378"
"YP_003046953.1","0.829991","0.70366","0.362571","10.10501","14.897244","48.39837","205.804932"
"YP_003047089.1","0.019439","0.886056","0.941324","7.987585","9.219952","35.102083","186.905099"
"YP_003045559.1","0.999475","0.662166","0.699666","2.763224","5.99807","24.356346","152.079437"
"YP_003046346.1","0.723128","0.642731","0.609745","8.061298","8.063122","26.720463","172.937419"
"YP_003046323.1","0.999381","0.772185","0.874511","2.054092","6.342773","48.000715","158.671545"
"YP_003045506.1","0.775868","0.472764","0.480827","3.000002","4.78088","4.780892","102.894163"
"YP_003044462.1","0.982749","0.68463","0.928628","0.000107","16.503996","32.368754","212.063363"
"YP_003047201.1","0.931906","0.774154","0.905406","6.00007","10.565482","31.17504","165.794516"
"YP_003045116.1","0.688298","0.945589","0.867995","5.999825","6.000263","20.658493","163.225042"
"YP_003046791.1","0.771036","0.975175","0.908044","3.218668","9.518875","9.54528","199.194828"
"YP_003045007.1","0.570285","0.738217","0.885717","2.806004","5.028052","5.028066","193.583282"
"YP_003043282.1","0.76315","0.389265","0.617763","7.425723","9.700097","44.041019","195.866095"
"YP_003047207.1","0.879336","0.346287","0.553803","2.943712","6.603782","8.831457","191.44599"
"YP_003043403.1","0.977971","0.440472","0.234048","0.010355","28.429911","74.120686","133.131011"
"YP_003047095.1","0.533436","0.58409","0.741044","2.676806","23.853006","23.858198","154.143901"
"YP_003045932.1","0.999999","0.745007","0.680595","3.999921","4.000012","27.77991","176.501476"
"YP_003044427.1","0.660408","0.379863","0.49977","5.038606","5.159147","44.16161","176.390371"
"YP_003044300.1","0.432526","0.207561","0.522822","7.945835","25.205049","35.652656","192.794063"
"YP_003046330.1","0.62485","0.928486","0.740803","11.455576","23.941933","23.942822","150.56229"
"YP_003043320.1","0.960816","0.671741","0.833973","6.351952","24.231458","66.835363","166.517063"
"YP_003045843.1","0.434975","0.399993","0.932687","4.351793","4.954908","43.274545","185.230463"
"YP_003044882.1","0.897916","0.680226","0.790033","6.0002","10.664355","37.912253","159.665148"
"YP_003044425.1","0.240393","0.919082","0.980196","0.130785","4.33232","4.336486","178.512897"
"YP_003044306.1","0.837142","0.940954","0.94846","1.94828","9.765445","54.709735","153.791639"
"YP_003046332.1","0.86324","0.958184","0.343488","5.343909","6.919588","6.919591","193.5116"
"YP_003046350.1","0.972988","0.81378","0.827739","7.917382","7.91743","19.319783","172.229213"
"YP_003046840.1","0.618458","0.445117","0.26173","22.489949","22.490239","22.492837","147.097902"
"YP_003046334.1","0.95472","0.695798","0.158319","7.088672","14.763926","17.882947","183.895701"
"YP_003044405.1","0.902551","1","0.88421","11.739931","32.698824","34.144486","128.798893"
"YP_003046492.1","0.200045","0.897917","0.992273","0.430146","6.20964","6.211116","158.744823"
"YP_003044439.1","0.933542","0.450054","0.559605","4.889156","26.234239","26.234241","47.999994"
"YP_003045854.1","0.894007","0.457568","0.393113","0.904228","48.439455","55.873638","149.058026"
"YP_003045164.1","0.88253","0.842204","0.837734","6.334727","7.94198","28.892826","149.94668"
"YP_003044852.1","0.404163","0.829045","0.886307","7.893016","8.163216","39.495195","160.502727"
"YP_003047087.1","0.917678","0.748309","0.541234","4.282218","14.927651","48.000281","148.843845"
"YP_003044760.1","0.728816","0.085098","0.004325","4.999998","13.940229","24.492088","177.546543"
"YP_003044971.1","0.751864","1","0.166721","22.007274","25.403404","36.774579","165.382503"
"YP_003045874.1","0.90133","0.687774","0.783671","7.972415","8.024211","15.074122","186.036038"
"YP_003045923.1","0.971119","0.786778","0.871324","6.001104","10.410963","24.022278","158.304596"
"YP_003044973.1","0.403595","0.902737","0.999624","8.563372","23.999709","127.282113","335.701174"
"YP_003045872.1","0.560214","0.344719","0.638214","7.891183","7.891263","24.130035","232.502206"
"YP_003043387.1","0.97077","0.729134","0.581347","6","11.786358","28.834112","220.258398"
"YP_003044437.1","0.26005","0.874659","0.876947","3e-06","5","62.429564","158.212442"
"YP_003046216.1","0.971171","0.853688","0.976136","5.999838","6.000441","10.876501","188.51336"
"YP_003045275.1","0.960813","0.744202","0.73387","4.965189","5.006923","5.486059","172.716045"
"YP_003045870.1","0.623275","0.801622","0.955412","7.999881","8.000061","36.217723","166.90805"
"YP_003043837.1","0.293916","0.722477","0.981839","4.001549","6.504147","14.820944","202.635129"
"YP_003045277.1","0.130936","1","0.985386","5.000112","48.710362","50.695758","91.632809"
"YP_003043831.1","0.546724","0.837414","0.886144","3.710303","6.1955","48.000128","171.925593"
"YP_003045935.1","0.828073","0.656335","0.782017","20.995857","20.995862","41.252241","150.604912"
"YP_003046690.1","0.561954","0.876163","0.94951","8.26873","14.864551","24.000498","166.966263"
"YP_003043395.1","0.943853","0.779437","0.591863","4.455802","9.746111","23.999105","170.502135"
"YP_003046311.1","0.693792","0.010809","1.110181","2.227925","2.492125","3.346492","92.17836"
"YP_003046222.1","0.993234","0.357678","0.323075","2.682886","6.383151","11.399136","136.08037"
"YP_003047017.1","0.971546","0.959773","0.578271","0.028999","85.644861","85.832738","327.193303"
"YP_003045416.1","0.999996","0.787566","0.714608","2.325713","10.918584","19.441745","150.665176"
"YP_003044322.1","0.772751","0.934698","0.895944","8.024519","8.699071","9.44238","180.398931"
"YP_003043821.1","0.932705","0.662353","0.631748","8.006793","8.007168","32.086458","170.790399"
"YP_003047015.1","0.993295","0.835206","0.744029","2.756862","6.000852","63.002641","335.448224"
"YP_003045410.1","0.724994","0.993498","0.755653","16.54191","16.542019","16.542692","181.913016"
"YP_003043514.1","4.2e-05","0.261675","0.296044","4.019276","15.888306","15.889091","180.400487"
"YP_003046812.1","0.328815","0.958553","0.970192","4.582139","21.237921","24.454286","193.438049"
"YP_003043827.1","0.903218","0.613325","0.355975","8.251379","22.146779","22.150654","177.779071"
"YP_003046637.1","0.17587","0.999753","0.350823","6.994894","22.36668","28.889034","266.381279"
"YP_003045118.1","0.922265","0.811314","0.755618","12.273107","24.844067","24.981285","125.125848"
"YP_003047019.1","0.953266","0.376427","0.55422","2.99998","9.818407","21.347944","190.091145"
"YP_003045265.1","0.464869","0.825828","0.940148","7.311364","11.510059","23.998009","175.830314"
"YP_003044779.1","0.88734","0.131402","0.328713","9e-06","9.764413","9.866688","188.66304"
"YP_003043342.1","0.942154","0.798167","0.917563","3.552481","5.437864","48.785373","165.332169"
"YP_003046977.1","0.835342","0.792176","0.695123","4.125893","12.705447","49.879021","167.999579"
"YP_003045148.1","0.804465","0.30097","0.421492","3.00021","10.519535","23.999275","182.634832"
"YP_003045224.1","0.999847","0.211913","0.267149","2.78856","9.895627","48.393852","176.702007"
"YP_003044777.1","0.607781","0.921275","0.688491","3.442328","6.590776","7.701485","167.164739"
"YP_003046263.1","0.999534","0.641567","0.602194","3.911481","11.113137","39.879724","330.544207"
"YP_003044685.1","0.665919","0.558005","0.8072","6.055533","6.058463","24.196776","180.792965"
"YP_003045418.1","0.704161","0.936219","0.664831","14.551941","14.598166","65.379788","335.962317"
"YP_003046245.1","0.999991","0.732391","0.802214","3.042287","3.042303","31.012934","164.827019"
"YP_003044775.1","0.245747","0.837014","0.819056","2.488507","23.999996","24.606245","171.686776"
"YP_003046279.1","0.709315","0.998314","0.869924","4.000003","9.349975","40.292185","119.555532"
"YP_003046692.1","0.718648","0.98068","0.957238","4.000022","14.282897","27.050475","170.540156"
"YP_003045694.1","0.637477","0.88139","0.957458","1.115604","9.18612","50.818469","139.882985"
"YP_003046247.1","0.963226","0.807756","0.786547","3.999971","9.532235","20.223234","178.965457"
"YP_003046275.1","0.960167","0.870793","0.412027","8.631522","19.918731","22.726429","190.932257"
"YP_003045880.1","0.351541","0.985363","0.356514","4.087141","5.984042","5.984084","176.170022"
"YP_003044099.1","0.058622","0.788241","0.908344","3.99998","23.999926","32.218665","138.208494"
"YP_003044997.1","0.912988","0.575878","0.260396","8.000003","8.001156","16.853889","163.129094"
"YP_003046277.1","0.771579","0.765565","0.63979","9.187991","23.962444","23.96332","148.961569"
"YP_003045309.1","0.906003","0.621864","0.678718","2.999623","8.640709","18.734672","167.464494"
"YP_003046271.1","0.999945","0.796984","0.67944","2.658641","11.020874","42.017282","170.244625"
"YP_003046908.1","0.96595","0.58716","0.807344","2.494731","13.3722","21.844416","167.999649"
"YP_003045350.1","0.977305","0.74208","0.843394","0.000163","32.873034","32.873078","111.237847"
"YP_003045781.1","0.321774","0.721038","0.955279","9.046422","9.492675","9.493997","200.796494"
"YP_003044985.1","0.72272","0.913552","0.835632","8.605748","11.292321","23.233323","167.999101"
"YP_003046487.1","0.919685","0.769355","0.854872","3.916715","42.540596","46.258881","180.25824"
"YP_003047036.1","0.886793","0.948552","0.944444","4.999999","5.999965","29.181367","172.385904"
"YP_003045783.1","0.783181","0.569225","0.524979","6.0409","15.087904","15.087906","229.892283"
"YP_003045330.1","0.820983","0.011048","0.011936","6.718063","13.963838","25.132928","171.760949"
"YP_003045602.1","0.273446","0.671423","0.931642","7.999892","8.000516","34.311536","163.215768"
"YP_003044434.1","0.936397","0.592401","0.452235","0.000169","9.435496","16.490269","248.69136"
"YP_003046688.1","0.728348","0.459556","0.215817","7.262836","8.920269","8.920312","188.596393"
"YP_003044338.1","0.410054","0.856341","0.802332","3.450933","5.5962","5.630503","138.473173"
"YP_003044884.1","0.48148","0.999796","0.688199","7.999965","8.000354","36.540493","171.576592"
"YP_003046138.1","0.903249","0.48706","0.327247","4.99999","11.902036","18.320748","169.193526"
"YP_003046388.1","0.835153","0.664556","0.606171","10.622749","12.302466","47.977889","145.128828"
"YP_003046557.1","0.586113","0.710279","0.972884","0.000145","13.672051","24.532847","167.973473"
"YP_003043904.1","0.720083","0.955169","0.940171","9.182443","51.979287","51.980593","171.286517"
"YP_003045338.1","0.921562","0.233381","0.372646","7.999964","8.000013","23.797854","123.625478"
"YP_003045657.1","0.477907","0.231546","0.148284","8.674745","14.260247","14.996205","335.999942"
"YP_003046495.1","1","0.539287","0.659856","2.83838","9.389279","12.625838","200.009417"
"YP_003047112.1","0.179217","0.88648","0.985471","6.000332","13.915989","38.10139","160.338472"
"YP_003043518.1","0.923527","0.664289","0.671034","6.000122","6.002516","26.105038","161.341496"
"YP_003043906.1","0.773999","0.902115","0.867527","3.999999","4.000011","4.000025","196.30665"
"YP_003046672.1","0.000135","0.773054","0.008398","0.130342","5.00006","15.819758","205.446972"
"YP_003044981.1","0.156904","0.4414","0.968894","7.998058","8.002208","29.82185","200.783246"
"YP_003044393.1","0.935484","0.584673","0.615543","5.499727","10.800303","38.848084","165.48289"
"YP_003043920.1","0.393728","0.957011","0.717473","1.878893","4.299906","5.994165","187.091188"
"YP_003043662.1","0.000297","0.192323","1.079605","16.579348","17.013316","17.274258","86.276838"
"YP_003043574.1","0.422169","0.875425","0.604503","3.999849","12.798385","24.000035","179.472455"
"YP_003046862.1","1","0.855764","0.824517","3.044295","5.000082","51.854968","168.558179"
"YP_003045633.1","0.913673","0.936356","0.965705","12.805066","16.116714","34.718559","147.952796"
"YP_003046757.1","0.544854","0.793799","0.429068","4.478358","12.703774","12.70378","196.059163"
"YP_003043647.1","0.745358","0.37354","0.46862","11.655342","11.889339","48.236124","145.282771"
"YP_003043830.1","0.47755","0.177678","0.039057","7.235462","8.692127","8.718147","195.980383"
"YP_003046927.1","0.999985","0.675275","0.805447","2.217636","8.532264","39.646472","155.313191"
"YP_003044546.1","0.008645","0.638396","0.529404","2.2e-05","7.999999","13.373519","171.499848"
"YP_003045791.1","0.833064","0.038321","0.050199","12.994561","14.161128","14.315916","175.607449"
"YP_003046474.1","0.668203","0.651936","1.002122","3.000031","7.995609","22.072476","213.744165"
"YP_003047101.1","0.21674","0.89715","0.917607","1.284246","19.06152","19.061997","198.768473"
"YP_003043618.1","0.543287","0.997126","0.599228","5.822851","10.576846","20.58465","323.159455"
"YP_003044894.1","0.993559","0.759995","0.806494","1.15736","7.535595","23.999406","173.550287"
"YP_003045655.1","0.999998","0.740222","0.160376","1.014048","5.000481","5.706613","234.888365"
"YP_003045402.1","0.209007","0.946149","0.706372","2.99999","3.000002","32.206841","199.553563"
"YP_003047103.1","0.504","0.910835","0.937594","2.999994","16.420261","19.134018","166.500024"
